forecast_date,target,location,target_end_date,type,quantile,value
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.05,13
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.1,17
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.15,20
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.2,23
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.25,27
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.3,30
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.35,34
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.4,38
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.45,41
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.5,45
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.55,49
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.6,54
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.65,60
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.7,68
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.75,82
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.8,105
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.85,124
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.9,216
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.95,300
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.975,345
2020-08-14,5 wk ahead inc death,49,2020-09-12,quantile,0.99,394
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.01,6
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.025,8
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.05,11
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.1,14
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.15,18
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.2,21
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.25,25
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.3,28
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.35,32
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.4,36
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.45,41
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.5,45
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.55,50
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.6,56
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.65,62
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.7,72
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.75,90
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.8,122
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.85,145
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.9,296
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.95,430
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.975,500
2020-08-14,6 wk ahead inc death,49,2020-09-19,quantile,0.99,580
2020-08-14,1 wk ahead cum death,51,2020-08-15,point,NA,2359.967513967514
2020-08-14,2 wk ahead cum death,51,2020-08-22,point,NA,2429.3567173567176
2020-08-14,3 wk ahead cum death,51,2020-08-29,point,NA,2492.1074111074113
2020-08-14,4 wk ahead cum death,51,2020-09-05,point,NA,2548.8176268176267
2020-08-14,5 wk ahead cum death,51,2020-09-12,point,NA,2599.30821030821
2020-08-14,6 wk ahead cum death,51,2020-09-19,point,NA,2644.195175195175
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.01,2236
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.025,2238
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.05,2241
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.1,2249
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.15,2330
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.2,2338
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.25,2345
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.3,2351
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.35,2356
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.4,2360
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.45,2365
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.5,2369
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.55,2373
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.6,2377
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.65,2381
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.7,2385
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.75,2390
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.8,2395
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.85,2402
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.9,2410
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.95,2423
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.975,2435
2020-08-14,1 wk ahead cum death,51,2020-08-15,quantile,0.99,2451
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.01,2241
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.025,2244
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.05,2247
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.1,2256
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.15,2382
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.2,2394
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.25,2403
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.3,2412
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.35,2419
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.4,2427
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.45,2434
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.5,2442
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.55,2449
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.6,2456
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.65,2462
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.7,2469
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.75,2477
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.8,2485
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.85,2495
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.9,2508
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.95,2529
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.975,2550
2020-08-14,2 wk ahead cum death,51,2020-08-22,quantile,0.99,2577
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.01,2244
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.025,2247
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.05,2251
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.1,2260
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.15,2422
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.2,2440
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.25,2452
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.3,2464
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.35,2475
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.4,2485
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.45,2496
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.5,2508
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.55,2518
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.6,2528
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.65,2538
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.7,2548
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.75,2558
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.8,2570
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.85,2584
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.9,2602
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.95,2630
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.975,2660
2020-08-14,3 wk ahead cum death,51,2020-08-29,quantile,0.99,2704
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.01,2246
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.025,2249
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.05,2253
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.1,2262
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.15,2447
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.2,2476.2000000000007
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.25,2497
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.3,2512
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.35,2528
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.4,2540
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.45,2554
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.5,2568
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.55,2581
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.6,2594
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.65,2607
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.7,2620
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.75,2633
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.8,2648
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.85,2666
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.9,2688
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.95,2724
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.975,2760.3499999999985
2020-08-14,4 wk ahead cum death,51,2020-09-05,quantile,0.99,2821.739999999998
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.01,2247
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.025,2250
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.05,2254
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.1,2264
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.15,2461
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.2,2501
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.25,2536
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.3,2559
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.35,2576
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.4,2593
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.45,2608
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.5,2623
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.55,2638
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.6,2653
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.65,2669
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.7,2684
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.75,2700
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.8,2719
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.85,2739
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.9,2767
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.95,2809
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.975,2854
2020-08-14,5 wk ahead cum death,51,2020-09-12,quantile,0.99,2925.739999999998
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.01,2247
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.025,2251
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.05,2255
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.1,2264
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.15,2469
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.2,2514
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.25,2570
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.3,2600
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.35,2622
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.4,2640
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.45,2657
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.5,2674
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.55,2690
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.6,2707
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.65,2725
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.7,2742
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.75,2761
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.8,2782
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.85,2805
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.9,2837
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.95,2888
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.975,2939
2020-08-14,6 wk ahead cum death,51,2020-09-19,quantile,0.99,3014
2020-08-14,1 wk ahead inc death,51,2020-08-15,point,NA,74.93055093055094
2020-08-14,2 wk ahead inc death,51,2020-08-22,point,NA,69.38920338920339
2020-08-14,3 wk ahead inc death,51,2020-08-29,point,NA,62.75069375069375
2020-08-14,4 wk ahead inc death,51,2020-09-05,point,NA,56.710215710215714
2020-08-14,5 wk ahead inc death,51,2020-09-12,point,NA,50.49058349058349
2020-08-14,6 wk ahead inc death,51,2020-09-19,point,NA,44.88696488696489
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.01,6
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.025,8
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.05,10
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.1,15
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.15,56
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.2,61
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.25,65
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.3,68
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.35,71
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.4,74
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.45,76
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.5,79
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.55,81
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.6,84
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.65,86
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.7,89
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.75,92
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.8,96
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.85,100
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.9,105
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.95,113
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.975,121
2020-08-14,1 wk ahead inc death,51,2020-08-15,quantile,0.99,131
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.01,3
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.025,4
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.05,6
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.1,10
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.15,45
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.2,52
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.25,56
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.3,60
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.35,63
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.4,67
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.45,70
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.5,73
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.55,76
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.6,79
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.65,82
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.7,85
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.75,88
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.8,92
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.85,97
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.9,102
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.95,112
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.975,121
2020-08-14,2 wk ahead inc death,51,2020-08-22,quantile,0.99,133
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.01,1
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.025,2
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.05,3
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.1,6
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.15,31
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.2,40
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.25,47
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.3,52
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.35,56
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.4,59
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.45,63
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.5,66
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.55,69
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.6,72
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.65,75
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.7,79
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.75,83
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.8,87
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.85,91
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.9,97
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.95,107
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.975,116
2020-08-14,3 wk ahead inc death,51,2020-08-29,quantile,0.99,131
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.01,0
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.025,1
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.05,2
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.1,4
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.15,20
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.2,28
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.25,41
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.3,47
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.35,52
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.4,55
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.45,58
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.5,61
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.55,63
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.6,66
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.65,69
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.7,72
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.75,76
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.8,80
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.85,85
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.9,91
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.95,101
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.975,110
2020-08-14,4 wk ahead inc death,51,2020-09-05,quantile,0.99,123
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.01,0
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.025,0
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.05,1
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.1,2
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.15,12
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.2,17
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.25,34
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.3,41
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.35,46
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.4,49
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.45,52
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.5,55
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.55,58
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.6,60
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.65,63
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.7,66
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.75,69
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.8,73
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.85,77
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.9,83
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.95,93
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.975,102
2020-08-14,5 wk ahead inc death,51,2020-09-12,quantile,0.99,114
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.01,0
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.025,0
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.05,0
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.1,2
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.15,6
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.2,10
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.25,26
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.3,33
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.35,38
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.4,42
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.45,45
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.5,48
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.55,51
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.6,54
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.65,57
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.7,60
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.75,63
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.8,67
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.85,72
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.9,78
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.95,88
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.975,97
2020-08-14,6 wk ahead inc death,51,2020-09-19,quantile,0.99,107
2020-08-14,1 wk ahead cum death,78,2020-08-15,point,NA,14.003663003663004
2020-08-14,2 wk ahead cum death,78,2020-08-22,point,NA,24.814851814851814
2020-08-14,3 wk ahead cum death,78,2020-08-29,point,NA,45.88644688644688
2020-08-14,4 wk ahead cum death,78,2020-09-05,point,NA,80.11621711621711
2020-08-14,5 wk ahead cum death,78,2020-09-12,point,NA,128.85048285048285
2020-08-14,6 wk ahead cum death,78,2020-09-19,point,NA,186.0972360972361
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.01,8
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.025,8
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.05,8
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.1,8
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.15,9
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.2,9
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.25,10
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.3,10
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.35,10
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.4,11
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.45,11
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.5,12
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.55,12
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.6,13
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.65,14
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.7,15
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.75,16
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.8,17
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.85,19
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.9,21
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.95,26
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.975,32
2020-08-14,1 wk ahead cum death,78,2020-08-15,quantile,0.99,42.98000000000002
2020-08-14,2 wk ahead cum death,78,2020-08-22,quantile,0.01,8
2020-08-14,2 wk ahead cum death,78,2020-08-22,quantile,0.025,8
2020-08-14,2 wk ahead cum death,78,2020-08-22,quantile,0.05,9
2020-08-14,2 wk ahead cum death,78,2020-08-22,quantile,0.1,10
2020-08-14,2 wk ahead cum death,78,2020-08-22,quantile,0.15,11
2020-08-14,2 wk ahead cum death,78,2020-08-22,quantile,0.2,11
2020-08-14,2 wk ahead cum death,78,2020-08-22,quantile,0.25,12
2020-08-14,2 wk ahead cum death,78,2020-08-22,quantile,0.3,13
2020-08-14,2 wk ahead cum death,78,2020-08-22,quantile,0.35,14
2020-08-14,2 wk ahead cum death,78,2020-08-22,quantile,0.4,15
